Order ID,Color,Cost,countryCode,"Month, Day, Year of Date",ASIN,Size,Store,Price,Sales,Units
649bd073c7011f374097f481,Black,41.1,US,"February 19, 2023",B09JG4TTP2,240mmm,Ingenious Store,75.99,151.98,2
649bd073c7011f374097f484,Black,41.1,US,"February 22, 2023",B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1
649bd073c7011f374097f485,Black,41.1,US,"February 23, 2023",B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1
649bd073c7011f374097f486,Black,41.1,US,"February 24, 2023",B09JG4TTP2,240mmm,Ingenious Store,77.99,155.98,2
649bd073c7011f374097f487,Black,41.1,US,"February 25, 2023",B09JG4TTP2,240mmm,Ingenious Store,79.99,159.98,2
649bd12553a4ec2274bd8bd0,Black,31.1,AU,"May 9, 2023",B09JG59MGK,120mm,Dracaena Store,63.3083,63.3083,1
649bd47953a4ec2274bdd9f7,Black,31.1,CA,"May 6, 2023",B09JG59MGK,120mm,Dracaena Store,58.5124,58.5124,1
649bd47953a4ec2274bdda0c,Black,31.1,CA,"May 27, 2023",B09JG59MGK,120mm,Dracaena Store,58.52,58.52,1
6410ed3d1bb907e3938fa792,Black,41.1,US,"October 15, 2022",B09JG4TTP2,240mmm,Dracaena Store,69,69,1
6410eda71bb907e3938fad32,Black,31.1,US,"October 15, 2022",B09JG59MGK,120mm,Dracaena Store,52,260,5
6411b2f61bb907e3939c0f9c,Black,31.1,GB,"October 21, 2022",B09JG59MGK,120mm,Dracaena Store,66.04,66.04,1
6411b2f61bb907e3939c0f98,Black,31.1,GB,"October 17, 2022",B09JG59MGK,120mm,Dracaena Store,66.04,66.04,1
6411b8f21bb907e3939c5b17,Black,31.1,DE,"October 24, 2022",B09JG59MGK,120mm,Dracaena Store,61.0509,61.0509,1
6411b8f21bb907e3939c5b18,Black,31.1,DE,"October 25, 2022",B09JG59MGK,120mm,Dracaena Store,61.0509,61.0509,1
6411b9d61bb907e3939c65fe,Black,41.1,DE,"October 25, 2022",B09JG4TTP2,240mmm,Dracaena Store,65.4,65.4,1
6412a8ce1bb907e393aa8b48,Black,41.1,US,"October 16, 2022",B09JG4TTP2,240mmm,Dracaena Store,69,69,1
6412a9421bb907e393aa90ca,Black,31.1,US,"October 16, 2022",B09JG59MGK,120mm,Dracaena Store,52,260,5
6414c0de1bb907e393bf03ca,Black,41.1,CA,"October 18, 2022",B09JG4TTP2,240mmm,Dracaena Store,60.04,180.12,3
6414d52c1bb907e393bfdd4a,Black,31.1,US,"October 18, 2022",B09JG59MGK,120mm,Dracaena Store,52,572,11
6421c1f48c830bbda399dc81,Black,31.1,US,"October 28, 2022",B09JG59MGK,120mm,Dracaena Store,52,364,7
6421cb998c830bbda39ae04f,Black,51,JP,"October 28, 2022",B09JG5X1PY,360mm,Dracaena Store,87.962,175.924,2
6424fdf98c830bbda3d9f4fb,Black,41.1,US,"October 30, 2022",B09JG4TTP2,240mmm,Dracaena Store,69,69,1
6424fdfe8c830bbda3d9f573,Black,51,US,"October 30, 2022",B09JG5X1PY,360mm,Dracaena Store,86,86,1
