Asin,Color,Country Code,"Month, Day, Year of Date",Order ID,Size,Store,Cost,Price,Profit,Sales,Units
B09JG59MGK,Black,JP,5/6/2023,649ba73353a4ec2274b9b70f,120mm,Dracaena Store,31.1,55.993,74.679,167.979,3
B09JG59MGK,Black,JP,5/11/2023,649ba73353a4ec2274b9b714,120mm,Dracaena Store,31.1,55.993,49.786,111.986,2
B09JG59MGK,Black,JP,5/13/2023,649ba73353a4ec2274b9b716,120mm,Dracaena Store,31.1,55.993,49.786,111.986,2
B09JG59MGK,Black,JP,5/14/2023,649ba73353a4ec2274b9b717,120mm,Dracaena Store,31.1,55.993,24.893,55.993,1
B09JG59MGK,Black,CA,6/4/2023,649bac9053a4ec2274ba4156,120mm,Dracaena Store,31.1,58.52,27.42,58.52,1
B09JG59MGK,Black,JP,4/7/2023,649baeb853a4ec2274ba71a0,120mm,Dracaena Store,31.1,47.593,16.493,47.593,1
B09JG59MGK,Black,JP,4/9/2023,649baeb853a4ec2274ba71a2,120mm,Dracaena Store,31.1,47.593,16.493,47.593,1
B09JG59MGK,Black,JP,4/10/2023,649baeb853a4ec2274ba71a3,120mm,Dracaena Store,31.1,47.593,16.493,47.593,1
B09JG59MGK,Black,JP,4/11/2023,649baeb853a4ec2274ba71a4,120mm,Dracaena Store,31.1,47.593,16.493,47.593,1
B09JG59MGK,Black,JP,4/12/2023,649baeb853a4ec2274ba71a5,120mm,Dracaena Store,31.1,47.593,32.986,95.186,2
B09JG59MGK,Black,JP,4/13/2023,649baeb853a4ec2274ba71a6,120mm,Dracaena Store,31.1,55.993,24.893,55.993,1
B09JG59MGK,Black,JP,4/15/2023,649baeb853a4ec2274ba71a8,120mm,Dracaena Store,31.1,47.593,16.493,47.593,1
B09JG59MGK,Black,JP,4/19/2023,649baeb853a4ec2274ba71ac,120mm,Dracaena Store,31.1,47.593,16.493,47.593,1
B09JG59MGK,Black,JP,4/20/2023,649baeb853a4ec2274ba71ad,120mm,Dracaena Store,31.1,47.593,32.986,95.186,2
B09JG59MGK,Black,JP,4/21/2023,649baeb853a4ec2274ba71ae,120mm,Dracaena Store,31.1,47.593,16.493,47.593,1
B09JG59MGK,Black,JP,4/22/2023,649baeb853a4ec2274ba71af,120mm,Dracaena Store,31.1,47.593,16.493,47.593,1
B09JG59MGK,Black,JP,4/23/2023,649baeb853a4ec2274ba71b0,120mm,Dracaena Store,31.1,47.593,32.986,95.186,2
B09JG59MGK,Black,JP,4/24/2023,649baeb853a4ec2274ba71b1,120mm,Dracaena Store,31.1,47.593,65.972,190.372,4
B09JG59MGK,Black,JP,4/25/2023,649baeb853a4ec2274ba71b2,120mm,Dracaena Store,31.1,47.593,49.479,142.779,3
B09JG59MGK,Black,JP,4/26/2023,649baeb853a4ec2274ba71b3,120mm,Dracaena Store,31.1,47.593,65.972,190.372,4
B09JG59MGK,Black,JP,4/28/2023,649baeb853a4ec2274ba71b5,120mm,Dracaena Store,31.1,47.593,16.493,47.593,1
B09JG59MGK,Black,JP,4/1/2023,649baeb853a4ec2274ba719a,120mm,Dracaena Store,31.1,55.993,24.893,55.993,1
B09JG59MGK,Black,JP,4/3/2023,649baeb853a4ec2274ba719c,120mm,Dracaena Store,31.1,55.993,74.679,167.979,3
B09JG59MGK,Black,JP,4/4/2023,649baeb853a4ec2274ba719d,120mm,Dracaena Store,31.1,55.993,24.893,55.993,1
B09JG59MGK,Black,JP,4/5/2023,649baeb853a4ec2274ba719e,120mm,Dracaena Store,31.1,55.993,24.893,55.993,1
B09JG59MGK,Black,JP,4/6/2023,649baeb853a4ec2274ba719f,120mm,Dracaena Store,31.1,47.593,32.986,95.186,2
B09JG59MGK,Black,GB,5/29/2023,649bb94c53a4ec2274bb811e,120mm,Dracaena Store,31.1,64.77,33.67,64.77,1
B09JG59MGK,Black,GB,6/14/2023,649bb94c53a4ec2274bb812e,120mm,Dracaena Store,31.1,64.77,33.67,64.77,1
B09JG59MGK,Black,GB,6/1/2023,649bb94c53a4ec2274bb8121,120mm,Dracaena Store,31.1,64.77,67.34,129.54,2
B09JG59MGK,Black,GB,6/2/2023,649bb94c53a4ec2274bb8122,120mm,Dracaena Store,31.1,64.77,33.67,64.77,1
B09JG59MGK,Black,GB,6/3/2023,649bb94c53a4ec2274bb8123,120mm,Dracaena Store,31.1,64.77,33.67,64.77,1
B09JG59MGK,Black,GB,6/17/2023,649bb94c53a4ec2274bb8131,120mm,Dracaena Store,31.1,64.77,33.67,64.77,1
B09JG59MGK,Black,GB,6/19/2023,649bb94c53a4ec2274bb8133,120mm,Dracaena Store,31.1,64.77,33.67,64.77,1
B09JG59MGK,Black,GB,6/21/2023,649bb94c53a4ec2274bb8135,120mm,Dracaena Store,31.1,64.77,33.67,64.77,1
B09JG59MGK,Black,GB,6/24/2023,649bb94c53a4ec2274bb8138,120mm,Dracaena Store,31.1,64.77,33.67,64.77,1
B09JG59MGK,Black,JP,2/28/2023,649bbd3f53a4ec2274bbe0be,120mm,Dracaena Store,31.1,55.993,74.679,167.979,3
B09JG59MGK,Black,JP,3/1/2023,649bbd3f53a4ec2274bbe0bf,120mm,Dracaena Store,31.1,55.993,24.893,55.993,1
B09JG59MGK,Black,JP,3/3/2023,649bbd3f53a4ec2274bbe0c1,120mm,Dracaena Store,31.1,55.993,24.893,55.993,1
B09JG59MGK,Black,JP,3/4/2023,649bbd3f53a4ec2274bbe0c2,120mm,Dracaena Store,31.1,55.993,49.786,111.986,2
B09JG59MGK,Black,JP,3/6/2023,649bbd3f53a4ec2274bbe0c4,120mm,Dracaena Store,31.1,55.993,49.786,111.986,2
B09JG59MGK,Black,JP,3/7/2023,649bbd3f53a4ec2274bbe0c5,120mm,Dracaena Store,31.1,55.993,49.786,111.986,2
B09JG59MGK,Black,JP,3/9/2023,649bbd3f53a4ec2274bbe0c7,120mm,Dracaena Store,31.1,55.993,24.893,55.993,1
B09JG59MGK,Black,JP,3/12/2023,649bbd3f53a4ec2274bbe0ca,120mm,Dracaena Store,31.1,55.993,49.786,111.986,2
B09JG59MGK,Black,JP,3/26/2023,649bbd3f53a4ec2274bbe0d8,120mm,Dracaena Store,31.1,55.993,49.786,111.986,2
B09JG59MGK,Black,JP,3/28/2023,649bbd3f53a4ec2274bbe0da,120mm,Dracaena Store,31.1,55.993,24.893,55.993,1
B09JG59MGK,Black,JP,3/29/2023,649bbd3f53a4ec2274bbe0db,120mm,Dracaena Store,31.1,55.993,24.893,55.993,1
B09JG59MGK,Black,CA,4/29/2023,649bc5b6c7011f3740977816,120mm,Ingenious Store,31.1,60.7392,29.6392,60.7392,1
B09JG59MGK,Black,US,5/7/2023,649bc6c9c7011f374097848a,120mm,Ingenious Store,31.1,59.99,144.45,299.95,5
B09JG59MGK,Black,US,5/8/2023,649bc6c9c7011f374097848b,120mm,Ingenious Store,31.1,59.99,115.56,239.96,4
B09JG59MGK,Black,US,5/9/2023,649bc6c9c7011f374097848c,120mm,Ingenious Store,31.1,59.99,202.23,419.93,7
B09JG59MGK,Black,US,5/10/2023,649bc6c9c7011f374097848d,120mm,Ingenious Store,31.1,59.99,288.9,599.9,10
B09JG59MGK,Black,US,5/11/2023,649bc6c9c7011f374097848e,120mm,Ingenious Store,31.1,59.99,808.92,1679.72,28
B09JG59MGK,Black,US,5/12/2023,649bc6c9c7011f374097848f,120mm,Ingenious Store,31.1,59.99,346.68,719.88,12
B09JG59MGK,Black,US,5/23/2023,649bc6c9c7011f374097849a,120mm,Ingenious Store,31.1,59.99,260.01,539.91,9
B09JG59MGK,Black,US,5/24/2023,649bc6c9c7011f374097849b,120mm,Ingenious Store,31.1,59.99,202.23,419.93,7
B09JG59MGK,Black,US,5/25/2023,649bc6c9c7011f374097849c,120mm,Ingenious Store,31.1,59.99,231.12,479.92,8
B09JG59MGK,Black,US,5/26/2023,649bc6c9c7011f374097849d,120mm,Ingenious Store,31.1,59.99,375.57,779.87,13
B09JG59MGK,Black,US,5/27/2023,649bc6c9c7011f374097849e,120mm,Ingenious Store,31.1,59.99,404.46,839.86,14
B09JG59MGK,Black,US,5/28/2023,649bc6c9c7011f374097849f,120mm,Ingenious Store,31.1,59.99,231.12,479.92,8
B09JG59MGK,Black,US,4/30/2023,649bc6c9c7011f3740978483,120mm,Ingenious Store,31.1,63.99,32.89,63.99,1
B09JG59MGK,Black,US,5/1/2023,649bc6c9c7011f3740978484,120mm,Ingenious Store,31.1,62.39,156.45,311.95,5
B09JG59MGK,Black,US,5/2/2023,649bc6c9c7011f3740978485,120mm,Ingenious Store,31.1,59.99,86.67,179.97,3
B09JG59MGK,Black,US,5/3/2023,649bc6c9c7011f3740978486,120mm,Ingenious Store,31.1,59.99,491.13,1019.83,17
B09JG59MGK,Black,US,5/4/2023,649bc6c9c7011f3740978487,120mm,Ingenious Store,31.1,59.99,115.56,239.96,4
B09JG59MGK,Black,US,5/5/2023,649bc6c9c7011f3740978488,120mm,Ingenious Store,31.1,59.99,346.68,719.88,12
B09JG59MGK,Black,US,5/6/2023,649bc6c9c7011f3740978489,120mm,Ingenious Store,31.1,59.99,317.79,659.89,11
B09JG59MGK,Black,US,5/13/2023,649bc6c9c7011f3740978490,120mm,Ingenious Store,31.1,59.99,144.45,299.95,5
B09JG59MGK,Black,US,5/14/2023,649bc6c9c7011f3740978491,120mm,Ingenious Store,31.1,59.99,462.24,959.84,16
B09JG59MGK,Black,US,5/15/2023,649bc6c9c7011f3740978492,120mm,Ingenious Store,31.1,59.99,288.9,599.9,10
B09JG59MGK,Black,US,5/16/2023,649bc6c9c7011f3740978493,120mm,Ingenious Store,31.1,59.99,144.45,299.95,5
B09JG59MGK,Black,US,5/17/2023,649bc6c9c7011f3740978494,120mm,Ingenious Store,31.1,55.99,373.35,839.86,15
B09JG59MGK,Black,US,5/18/2023,649bc6c9c7011f3740978495,120mm,Ingenious Store,31.1,59.99,260.01,539.91,9
B09JG59MGK,Black,US,5/19/2023,649bc6c9c7011f3740978496,120mm,Ingenious Store,31.1,59.99,144.45,299.95,5
B09JG59MGK,Black,US,5/20/2023,649bc6c9c7011f3740978497,120mm,Ingenious Store,31.1,59.99,115.56,239.96,4
B09JG59MGK,Black,US,5/21/2023,649bc6c9c7011f3740978498,120mm,Ingenious Store,31.1,59.99,231.12,479.92,8
B09JG59MGK,Black,US,5/22/2023,649bc6c9c7011f3740978499,120mm,Ingenious Store,31.1,59.99,375.57,779.87,13
B09JG59MGK,Black,DE,6/1/2023,649bc07e53a4ec2274bc38e1,120mm,Dracaena Store,31.1,61.0291,29.9291,61.0291,1
B09JG59MGK,Black,DE,6/3/2023,649bc07e53a4ec2274bc38e3,120mm,Dracaena Store,31.1,61.0291,29.9291,61.0291,1
B09JG59MGK,Black,DE,6/8/2023,649bc07e53a4ec2274bc38e8,120mm,Dracaena Store,31.1,61.5414,30.4414,61.5414,1
B09JG59MGK,Black,DE,6/16/2023,649bc07e53a4ec2274bc38f0,120mm,Dracaena Store,31.1,61.2907,60.3814,122.5705,2
B09JG59MGK,Black,DE,6/22/2023,649bc07e53a4ec2274bc38f6,120mm,Dracaena Store,31.1,59.4922,28.3922,59.4922,1
B09JG59MGK,Black,DE,6/26/2023,649bc07e53a4ec2274bc38fa,120mm,Dracaena Store,31.1,61.0291,29.9291,61.0291,1
B09JG59MGK,Black,US,5/29/2023,649bc37cc7011f3740975f3e,120mm,Ingenious Store,31.1,59.99,520.02,1079.82,18
B09JG59MGK,Black,US,5/30/2023,649bc37cc7011f3740975f3f,120mm,Ingenious Store,31.1,62.99,191.34,377.94,6
B09JG59MGK,Black,US,6/10/2023,649bc37cc7011f3740975f4a,120mm,Ingenious Store,31.1,59.99,231.12,479.92,8
B09JG59MGK,Black,US,6/11/2023,649bc37cc7011f3740975f4b,120mm,Ingenious Store,31.1,59.99,202.23,419.93,7
B09JG59MGK,Black,US,6/12/2023,649bc37cc7011f3740975f4c,120mm,Ingenious Store,31.1,44.99,55.56,179.97,4
B09JG59MGK,Black,US,6/13/2023,649bc37cc7011f3740975f4d,120mm,Ingenious Store,31.1,59.99,288.9,599.9,10
B09JG59MGK,Black,US,6/14/2023,649bc37cc7011f3740975f4e,120mm,Ingenious Store,31.1,59.99,202.23,419.93,7
B09JG59MGK,Black,US,6/15/2023,649bc37cc7011f3740975f4f,120mm,Ingenious Store,31.1,59.99,86.67,179.97,3
B09JG59MGK,Black,US,6/26/2023,649bc37cc7011f3740975f5a,120mm,Ingenious Store,31.1,59.99,231.12,479.92,8
B09JG59MGK,Black,US,6/27/2023,649bc37cc7011f3740975f5b,120mm,Ingenious Store,31.1,59.99,115.56,239.96,4
B09JG59MGK,Black,US,5/31/2023,649bc37cc7011f3740975f40,120mm,Ingenious Store,31.1,58.62,220.16,468.92,8
B09JG59MGK,Black,US,6/1/2023,649bc37cc7011f3740975f41,120mm,Ingenious Store,31.1,57.99,215.12,463.92,8
B09JG59MGK,Black,US,6/2/2023,649bc37cc7011f3740975f42,120mm,Ingenious Store,31.1,57.99,134.45,289.95,5
B09JG59MGK,Black,US,6/3/2023,649bc37cc7011f3740975f43,120mm,Ingenious Store,31.1,57.99,242.01,521.91,9
B09JG59MGK,Black,US,6/4/2023,649bc37cc7011f3740975f44,120mm,Ingenious Store,31.1,58.79,138.45,293.95,5
B09JG59MGK,Black,US,6/5/2023,649bc37cc7011f3740975f45,120mm,Ingenious Store,31.1,59.99,231.12,479.92,8
B09JG59MGK,Black,US,6/6/2023,649bc37cc7011f3740975f46,120mm,Ingenious Store,31.1,59.99,86.67,179.97,3
B09JG59MGK,Black,US,6/7/2023,649bc37cc7011f3740975f47,120mm,Ingenious Store,31.1,59.99,346.68,719.88,12
B09JG59MGK,Black,US,6/8/2023,649bc37cc7011f3740975f48,120mm,Ingenious Store,31.1,59.99,144.45,299.95,5
B09JG59MGK,Black,US,6/9/2023,649bc37cc7011f3740975f49,120mm,Ingenious Store,31.1,55.82,148.32,334.94,6
B09JG59MGK,Black,US,6/16/2023,649bc37cc7011f3740975f50,120mm,Ingenious Store,31.1,59.99,317.79,659.89,11
B09JG59MGK,Black,US,6/17/2023,649bc37cc7011f3740975f51,120mm,Ingenious Store,31.1,59.99,86.67,179.97,3
B09JG59MGK,Black,US,6/18/2023,649bc37cc7011f3740975f52,120mm,Ingenious Store,31.1,59.99,86.67,179.97,3
B09JG59MGK,Black,US,6/19/2023,649bc37cc7011f3740975f53,120mm,Ingenious Store,31.1,59.99,317.79,659.89,11
B09JG59MGK,Black,US,6/20/2023,649bc37cc7011f3740975f54,120mm,Ingenious Store,31.1,59.99,260.01,539.91,9
B09JG59MGK,Black,US,6/21/2023,649bc37cc7011f3740975f55,120mm,Ingenious Store,31.1,59.99,346.68,719.88,12
B09JG59MGK,Black,US,6/22/2023,649bc37cc7011f3740975f56,120mm,Ingenious Store,31.1,59.99,231.12,479.92,8
B09JG59MGK,Black,US,6/23/2023,649bc37cc7011f3740975f57,120mm,Ingenious Store,31.1,59.99,144.45,299.95,5
B09JG59MGK,Black,US,6/24/2023,649bc37cc7011f3740975f58,120mm,Ingenious Store,31.1,59.99,260.01,539.91,9
B09JG59MGK,Black,US,6/25/2023,649bc37cc7011f3740975f59,120mm,Ingenious Store,31.1,59.99,86.67,179.97,3
B09JG59MGK,Black,CA,3/30/2023,649bc904c7011f3740979d5a,120mm,Ingenious Store,31.1,60.7392,29.6392,60.7392,1
B09JG59MGK,Black,CA,4/3/2023,649bc904c7011f3740979d5e,120mm,Ingenious Store,31.1,60.7392,29.6392,60.7392,1
B09JG59MGK,Black,CA,4/5/2023,649bc904c7011f3740979d60,120mm,Ingenious Store,31.1,60.7392,29.6392,60.7392,1
B09JG59MGK,Black,JP,2/26/2023,649bc45153a4ec2274bc8e4a,120mm,Dracaena Store,31.1,55.993,24.893,55.993,1
B09JG59MGK,Black,JP,2/27/2023,649bc45153a4ec2274bc8e4b,120mm,Dracaena Store,31.1,55.993,24.893,55.993,1
B09JG59MGK,Black,JP,2/1/2023,649bc45153a4ec2274bc8e31,120mm,Dracaena Store,31.1,55.993,74.679,167.979,3
B09JG59MGK,Black,JP,2/5/2023,649bc45153a4ec2274bc8e35,120mm,Dracaena Store,31.1,55.993,24.893,55.993,1
B09JG59MGK,Black,JP,2/17/2023,649bc45153a4ec2274bc8e41,120mm,Dracaena Store,31.1,55.993,24.893,55.993,1
B09JG59MGK,Black,JP,2/18/2023,649bc45153a4ec2274bc8e42,120mm,Dracaena Store,31.1,55.993,24.893,55.993,1
B09JG59MGK,Black,JP,2/20/2023,649bc45153a4ec2274bc8e44,120mm,Dracaena Store,31.1,55.993,24.893,55.993,1
B09JG59MGK,Black,US,3/30/2023,649bca11c7011f374097a9c6,120mm,Ingenious Store,31.1,55.99,124.45,279.95,5
B09JG59MGK,Black,US,3/31/2023,649bca11c7011f374097a9c7,120mm,Ingenious Store,31.1,55.99,273.79,615.89,11
B09JG59MGK,Black,US,4/1/2023,649bca11c7011f374097a9c8,120mm,Ingenious Store,31.1,55.99,199.12,447.92,8
B09JG59MGK,Black,US,4/2/2023,649bca11c7011f374097a9c9,120mm,Ingenious Store,31.1,55.99,224.01,503.91,9
B09JG59MGK,Black,US,4/3/2023,649bca11c7011f374097a9ca,120mm,Ingenious Store,31.1,55.99,572.47,1287.77,23
B09JG59MGK,Black,US,4/4/2023,649bca11c7011f374097a9cb,120mm,Ingenious Store,31.1,55.99,99.56,223.96,4
B09JG59MGK,Black,US,4/5/2023,649bca11c7011f374097a9cc,120mm,Ingenious Store,31.1,55.99,448.02,1007.82,18
B09JG59MGK,Black,US,4/6/2023,649bca11c7011f374097a9cd,120mm,Ingenious Store,31.1,55.99,721.81,1623.71,29
B09JG59MGK,Black,US,4/7/2023,649bca11c7011f374097a9ce,120mm,Ingenious Store,31.1,55.99,199.12,447.92,8
B09JG59MGK,Black,US,4/8/2023,649bca11c7011f374097a9cf,120mm,Ingenious Store,31.1,50.9,217.8,559.9,11
B09JG59MGK,Black,US,4/9/2023,649bca11c7011f374097a9d0,120mm,Ingenious Store,31.1,55.99,373.35,839.85,15
B09JG59MGK,Black,US,4/10/2023,649bca11c7011f374097a9d1,120mm,Ingenious Store,31.1,55.99,547.58,1231.78,22
B09JG59MGK,Black,US,4/11/2023,649bca11c7011f374097a9d2,120mm,Ingenious Store,31.1,55.99,298.68,671.88,12
B09JG59MGK,Black,US,4/12/2023,649bca11c7011f374097a9d3,120mm,Ingenious Store,31.1,55.99,298.68,671.88,12
B09JG59MGK,Black,US,4/13/2023,649bca11c7011f374097a9d4,120mm,Ingenious Store,31.1,56.99,310.68,683.88,12
B09JG59MGK,Black,US,4/14/2023,649bca11c7011f374097a9d5,120mm,Ingenious Store,31.1,56.99,699.03,1538.73,27
B09JG59MGK,Black,US,4/15/2023,649bca11c7011f374097a9d6,120mm,Ingenious Store,31.1,56.99,103.56,227.96,4
B09JG59MGK,Black,US,4/16/2023,649bca11c7011f374097a9d7,120mm,Ingenious Store,31.1,56.99,103.56,227.96,4
B09JG59MGK,Black,US,4/17/2023,649bca11c7011f374097a9d8,120mm,Ingenious Store,31.1,56.99,258.9,569.9,10
B09JG59MGK,Black,US,4/18/2023,649bca11c7011f374097a9d9,120mm,Ingenious Store,31.1,56.99,77.67,170.97,3
B09JG59MGK,Black,US,4/19/2023,649bca11c7011f374097a9da,120mm,Ingenious Store,31.1,48.85,124.25,341.94,7
B09JG59MGK,Black,US,4/20/2023,649bca11c7011f374097a9db,120mm,Ingenious Store,31.1,56.99,336.57,740.87,13
B09JG59MGK,Black,US,4/21/2023,649bca11c7011f374097a9dc,120mm,Ingenious Store,31.1,56.99,103.56,227.96,4
B09JG59MGK,Black,US,4/22/2023,649bca11c7011f374097a9dd,120mm,Ingenious Store,31.1,56.99,103.56,227.96,4
B09JG59MGK,Black,US,4/23/2023,649bca11c7011f374097a9de,120mm,Ingenious Store,31.1,56.99,51.78,113.98,2
B09JG59MGK,Black,US,4/24/2023,649bca11c7011f374097a9df,120mm,Ingenious Store,31.1,56.99,51.78,113.98,2
B09JG59MGK,Black,US,4/25/2023,649bca11c7011f374097a9e0,120mm,Ingenious Store,31.1,56.99,310.68,683.88,12
B09JG59MGK,Black,AU,6/8/2023,649bcb3f53a4ec2274bd1c7c,120mm,Dracaena Store,31.1,62.98,31.88,62.98,1
B09JG59MGK,Black,AU,6/4/2023,649bcb3f53a4ec2274bd1c78,120mm,Dracaena Store,31.1,62.98,31.88,62.98,1
B09JG59MGK,Black,US,2/28/2023,649bcd43c7011f374097cf0a,120mm,Ingenious Store,31.1,54.99,262.79,604.89,11
B09JG59MGK,Black,US,3/1/2023,649bcd43c7011f374097cf0b,120mm,Ingenious Store,31.1,51.32,303.3,769.86,15
B09JG59MGK,Black,US,3/2/2023,649bcd43c7011f374097cf0c,120mm,Ingenious Store,31.1,54.99,262.79,604.89,11
B09JG59MGK,Black,US,3/3/2023,649bcd43c7011f374097cf0d,120mm,Ingenious Store,31.1,54.99,382.24,879.84,16
B09JG59MGK,Black,US,3/4/2023,649bcd43c7011f374097cf0e,120mm,Ingenious Store,31.1,49.49,183.9,494.91,10
B09JG59MGK,Black,US,3/5/2023,649bcd43c7011f374097cf0f,120mm,Ingenious Store,31.1,54.99,215.01,494.91,9
B09JG59MGK,Black,US,3/16/2023,649bcd43c7011f374097cf1a,120mm,Ingenious Store,31.1,55.99,174.23,391.93,7
B09JG59MGK,Black,US,3/17/2023,649bcd43c7011f374097cf1b,120mm,Ingenious Store,31.1,55.99,174.23,391.93,7
B09JG59MGK,Black,US,3/18/2023,649bcd43c7011f374097cf1c,120mm,Ingenious Store,31.1,55.99,74.67,167.97,3
B09JG59MGK,Black,US,3/19/2023,649bcd43c7011f374097cf1d,120mm,Ingenious Store,31.1,55.99,199.12,447.92,8
B09JG59MGK,Black,US,3/20/2023,649bcd43c7011f374097cf1e,120mm,Ingenious Store,31.1,55.99,199.12,447.92,8
B09JG59MGK,Black,US,3/21/2023,649bcd43c7011f374097cf1f,120mm,Ingenious Store,31.1,55.99,248.9,559.9,10
B09JG59MGK,Black,US,3/6/2023,649bcd43c7011f374097cf10,120mm,Ingenious Store,31.1,54.99,262.79,604.89,11
B09JG59MGK,Black,US,3/7/2023,649bcd43c7011f374097cf11,120mm,Ingenious Store,31.1,54.99,238.9,549.9,10
B09JG59MGK,Black,US,3/8/2023,649bcd43c7011f374097cf12,120mm,Ingenious Store,31.1,48.12,136.16,384.93,8
B09JG59MGK,Black,US,3/9/2023,649bcd43c7011f374097cf13,120mm,Ingenious Store,31.1,54.99,215.01,494.91,9
B09JG59MGK,Black,US,3/10/2023,649bcd43c7011f374097cf14,120mm,Ingenious Store,31.1,55.08,527.56,1211.78,22
B09JG59MGK,Black,US,3/11/2023,649bcd43c7011f374097cf15,120mm,Ingenious Store,31.1,56.99,77.67,170.97,3
B09JG59MGK,Black,US,3/12/2023,649bcd43c7011f374097cf16,120mm,Ingenious Store,31.1,56.99,129.45,284.95,5
B09JG59MGK,Black,US,3/13/2023,649bcd43c7011f374097cf17,120mm,Ingenious Store,31.1,56.66,76.68,169.97,3
B09JG59MGK,Black,US,3/14/2023,649bcd43c7011f374097cf18,120mm,Ingenious Store,31.1,55.99,149.34,335.94,6
B09JG59MGK,Black,US,3/15/2023,649bcd43c7011f374097cf19,120mm,Ingenious Store,31.1,55.99,124.45,279.95,5
B09JG59MGK,Black,US,3/22/2023,649bcd43c7011f374097cf20,120mm,Ingenious Store,31.1,48.99,143.12,391.93,8
B09JG59MGK,Black,US,3/23/2023,649bcd43c7011f374097cf21,120mm,Ingenious Store,31.1,55.99,224.01,503.91,9
B09JG59MGK,Black,US,3/24/2023,649bcd43c7011f374097cf22,120mm,Ingenious Store,31.1,55.99,124.45,279.95,5
B09JG59MGK,Black,US,3/25/2023,649bcd43c7011f374097cf23,120mm,Ingenious Store,31.1,55.99,74.67,167.97,3
B09JG59MGK,Black,US,3/26/2023,649bcd43c7011f374097cf24,120mm,Ingenious Store,31.1,55.99,124.45,279.95,5
B09JG59MGK,Black,US,3/27/2023,649bcd43c7011f374097cf25,120mm,Ingenious Store,31.1,55.99,99.56,223.96,4
B09JG59MGK,Black,US,3/28/2023,649bcd43c7011f374097cf26,120mm,Ingenious Store,31.1,55.99,99.56,223.96,4
B09JG59MGK,Black,US,3/29/2023,649bcd43c7011f374097cf27,120mm,Ingenious Store,31.1,55.99,323.57,727.87,13
B09JG59MGK,Black,US,1/13/2023,649bd3b1c7011f37409819a0,120mm,Ingenious Store,31.1,54.99,262.79,604.89,11
B09JG59MGK,Black,US,1/14/2023,649bd3b1c7011f37409819a1,120mm,Ingenious Store,31.1,54.99,238.9,549.9,10
B09JG59MGK,Black,US,1/15/2023,649bd3b1c7011f37409819a2,120mm,Ingenious Store,31.1,54.99,95.56,219.96,4
B09JG59MGK,Black,US,1/16/2023,649bd3b1c7011f37409819a3,120mm,Ingenious Store,31.1,54.99,310.57,714.87,13
B09JG59MGK,Black,US,1/17/2023,649bd3b1c7011f37409819a4,120mm,Ingenious Store,31.1,54.99,191.12,439.92,8
B09JG59MGK,Black,US,1/18/2023,649bd3b1c7011f37409819a5,120mm,Ingenious Store,31.1,54.99,143.34,329.94,6
B09JG59MGK,Black,US,1/19/2023,649bd3b1c7011f37409819a6,120mm,Ingenious Store,31.1,54.99,191.12,439.92,8
B09JG59MGK,Black,US,1/20/2023,649bd3b1c7011f37409819a7,120mm,Ingenious Store,31.1,56.42,177.24,394.93,7
B09JG59MGK,Black,US,1/21/2023,649bd3b1c7011f37409819a8,120mm,Ingenious Store,31.1,55.99,24.89,55.99,1
B09JG59MGK,Black,US,1/22/2023,649bd3b1c7011f37409819a9,120mm,Ingenious Store,31.1,55.99,174.23,391.93,7
B09JG59MGK,Black,US,1/24/2023,649bd3b1c7011f37409819ab,120mm,Ingenious Store,31.1,55.99,74.67,167.97,3
B09JG59MGK,Black,US,1/25/2023,649bd3b1c7011f37409819ac,120mm,Ingenious Store,31.1,55.99,273.79,615.89,11
B09JG59MGK,Black,US,1/26/2023,649bd3b1c7011f37409819ad,120mm,Ingenious Store,31.1,55.99,199.12,447.92,8
B09JG59MGK,Black,US,1/27/2023,649bd3b1c7011f37409819ae,120mm,Ingenious Store,31.1,58.99,83.67,176.97,3
B09JG59MGK,Black,US,1/7/2023,649bd3b1c7011f374098199a,120mm,Ingenious Store,31.1,56.99,181.23,398.93,7
B09JG59MGK,Black,US,1/8/2023,649bd3b1c7011f374098199b,120mm,Ingenious Store,31.1,56.99,155.34,341.94,6
B09JG59MGK,Black,US,1/9/2023,649bd3b1c7011f374098199c,120mm,Ingenious Store,31.1,56.99,129.45,284.95,5
B09JG59MGK,Black,US,1/10/2023,649bd3b1c7011f374098199d,120mm,Ingenious Store,31.1,58.99,27.89,58.99,1
B09JG59MGK,Black,US,1/11/2023,649bd3b1c7011f374098199e,120mm,Ingenious Store,31.1,39.33,24.69,117.98,3
B09JG59MGK,Black,US,1/12/2023,649bd3b1c7011f374098199f,120mm,Ingenious Store,31.1,54.99,143.34,329.94,6
B09JG59MGK,Black,US,12/30/2022,649bd3b1c7011f3740981992,120mm,Ingenious Store,31.1,56.99,181.23,398.93,7
B09JG59MGK,Black,US,12/31/2022,649bd3b1c7011f3740981993,120mm,Ingenious Store,31.1,56.99,129.45,284.95,5
B09JG59MGK,Black,US,1/1/2023,649bd3b1c7011f3740981994,120mm,Ingenious Store,31.1,56.99,129.45,284.95,5
B09JG59MGK,Black,US,1/2/2023,649bd3b1c7011f3740981995,120mm,Ingenious Store,31.1,56.99,284.79,626.89,11
B09JG59MGK,Black,US,1/3/2023,649bd3b1c7011f3740981996,120mm,Ingenious Store,31.1,56.99,258.9,569.9,10
